2025-05-01 18:21:16.770 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:23:08.131 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:23:08.133 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:23:08.134 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:23:53.718 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:23:53.730 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:23:58.338 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:23:58.356 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:24:09.992 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-05-01 18:24:19.300 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:24:19.312 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:24:51.981 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\22116f70-b9a7-463b-afd9-e1fb7b0da1ec.jpg
2025-05-01 18:24:51.996 | INFO     | services.database:store_face_encoding:105 - User Oliver registered with ID 2
2025-05-01 18:24:52.130 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 2
2025-05-01 18:25:04.253 | INFO     | services.database:find_matching_face:230 - Face match found for user Oliver with confidence 1.00
2025-05-01 18:42:42.760 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:42:42.762 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:42:42.763 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:49:47.179 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:49:47.561 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:49:47.563 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:54:48.196 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:54:48.199 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:54:48.200 | INFO     | app.api:startup_event:54 - Application startup complete.
